央视卫视,#genre#
斗鱼3811092,http://openhls-tct.douyucdn2.cn/dyliveflv3/3811092rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼9651304,http://openhls-tct.douyucdn2.cn/dyliveflv3/9651304rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼6140589-漫威影片,http://openhls-tct.douyucdn2.cn/dyliveflv3/6140589rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼8770422-豆瓣高分,http://openhls-tct.douyucdn2.cn/dyliveflv3/8770422rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼52787-豆瓣高分2,http://openhls-tct.douyucdn2.cn/dyliveflv3/52787rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼-恐怖经典1165374,http://openhls-tct.douyucdn2.cn/dyliveflv3/1165374rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼96577-惊悚影院,http://openhls-tct.douyucdn2.cn/dyliveflv3/96577rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼74374,http://openhls-tct.douyucdn2.cn/dyliveflv3/74374rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼11553944,http://openhls-tct.douyucdn2.cn/dyliveflv3/11553944rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼508118,http://openhls-tct.douyucdn2.cn/dyliveflv3/508118rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼7882691,http://openhls-tct.douyucdn2.cn/dyliveflv3/7882691rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼263824,http://openhls-tct.douyucdn2.cn/dyliveflv3/263824rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼431460,http://openhls-tct.douyucdn2.cn/dyliveflv3/431460rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼4332科幻动作,http://openhls-tct.douyucdn2.cn/dyliveflv3/4332rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼434971,http://openhls-tct.douyucdn2.cn/dyliveflv3/434971rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
译制国语2436390,http://openhls-tct.douyucdn2.cn/dyliveflv3/2436390rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼1377142,http://openhls-tct.douyucdn2.cn/dyliveflv3/1377142rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼电影122402,http://openhls-tct.douyucdn2.cn/dyliveflv3/122402rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼电影85894,http://openhls-tct.douyucdn2.cn/dyliveflv3/85894rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼2935323,http://openhls-tct.douyucdn2.cn/dyliveflv3/2935323rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼4246519,http://openhls-tct.douyucdn2.cn/dyliveflv3/4246519rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼5033502,http://openhls-tct.douyucdn2.cn/dyliveflv3/5033502rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼310926,http://openhls-tct.douyucdn2.cn/dyliveflv3/310926rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼338759,http://openhls-tct.douyucdn2.cn/dyliveflv3/338759rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
粤语电影6566671,http://openhls-tct.douyucdn2.cn/dyliveflv3/6566671rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼4549169,http://openhls-tct.douyucdn2.cn/dyliveflv3/4549169rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
特辑影院-斗鱼3637778,http://openhls-tct.douyucdn2.cn/dyliveflv3/363778rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼9249162,http://openhls-tct.douyucdn2.cn/dyliveflv3/9249162rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼4505431,http://openhls-tct.douyucdn2.cn/dyliveflv3/4505431rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼11963794,http://openhls-tct.douyucdn2.cn/dyliveflv3/11963794rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼9470198,http://openhls-tct.douyucdn2.cn/dyliveflv3/9470198rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼3627728,http://openhls-tct.douyucdn2.cn/dyliveflv3/3627728rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼5522351,http://openhls-tct.douyucdn2.cn/dyliveflv3/55223351rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼1735337高分影视,http://openhls-tct.douyucdn2.cn/dyliveflv3/1735337rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
斗鱼2838296电视剧HD1,http://openhls-tct.douyucdn2.cn/dyliveflv3/2838296rvlRTV5ym_2000.m3u8?txSecret=ece9535baecce1d0898143faa8b980a5&txTime=67cd843e&token=h5-douyu-0-3811092-bc1c390cf9738ddbbf1e797d472244ea&did=10000000000000000000000000001501&origin=tct&vhost=play3&sid=410149083
